frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose,teeth,lips,action
546,18.201186440677965,0.4546815001782051,0.0841307996692736,0.0935985243509947,0.1461763365511715,0.7477299174000105,0.7477299174000105,11.886253357047568,83.33007424296252,78.2956464358206,75.00052283869135,73.6325838444036,102.43125993402212,97.97515433952432,96.7510242443383,101.07389083158095,190.3026571536008,135.5500595207614,closed,closed,chew
547,18.234521946979573,0.4637905773490683,0.0590645555816911,0.0996451410928259,0.1505856607363645,0.7546656875624016,0.7546656875624016,16.93062768612416,78.57562811903449,76.76177762873513,72.12984063235827,71.42209728021942,100.55878755916672,96.93080163072544,96.54845299105318,101.52792181336687,191.51563484075848,132.17076532251969,closed,closed,chew
548,18.26785745328118,0.4559223273095165,0.1029867844425444,0.086331107107836,0.1507707967947282,0.7218835730430586,0.7218835730430586,9.709983716968006,77.60279294116002,77.47275839839185,71.35075773344589,70.63935817272332,97.38499955060568,94.08317373771092,93.71735403192876,100.11523653150638,193.95636704749683,128.8415007301027,closed,closed,chew
549,18.30119295958279,0.4532775778741099,0.0535219404113352,0.1024405792022226,0.1605658212340057,0.7360244494990518,0.7360244494990518,18.683926485374833,76.37173502398153,74.62360879648304,69.54488566835155,69.26202978918289,97.8444250150639,94.24883805383726,93.90314615305968,99.2050269927374,190.98820103270376,128.98387707993618,closed,closed,chew
550,18.334528465884397,0.449196296868922,0.0619715472903478,0.104549395363632,0.1579970644605109,0.707232013155018,0.707232013155018,16.13643750598673,76.1855523804554,72.02495801304337,68.59355082400208,67.92634869884031,97.04722137732576,92.71875468873216,91.99226790740916,96.42080026402874,190.69268023117212,130.80398692942737,closed,closed,chew
551,18.367863972186004,0.4370357169756256,0.0712523691151698,0.0989718686794683,0.1538903693597923,0.7204145712144211,0.7204145712144211,14.034621057773313,75.77324758371466,73.59218470547374,68.99928031722439,67.87699417703456,95.82098504349436,92.073465914816,91.53624889998564,96.604155685836,189.78178202308865,126.7285446030721,closed,closed,other
552,18.401199478487612,0.4613703076278783,0.0614608869864453,0.1007757015325748,0.1566951310333027,0.6985466398338914,0.6985466398338914,16.27051038525594,73.19757014362796,70.68132614202523,66.71937668389134,65.77501214664045,94.00023747397606,90.35411922818614,89.87095997793128,94.66186919008432,189.2408507033548,127.67393240369312,closed,closed,other
553,18.43453498478922,0.4318411452652784,0.0402382722275741,0.1200423055075054,0.1715679902336722,0.6907918144999643,0.6907918144999643,24.85196169319436,74.73977856002723,69.2960953170166,66.11445436137558,64.80207940441511,93.11380451041356,88.39578496723915,87.90312216274788,92.1051402613008,186.4701855454967,125.73612054575304,closed,closed,other
554,18.467870491090828,0.3960026213981014,0.0528152066059739,0.1208452336293927,0.1550963250519854,0.6659492508340121,0.6659492508340121,18.933940890555743,74.92492955535425,67.97166245200708,65.86532845230299,64.78423409323159,93.2416191266448,88.05443041597856,87.31638892911857,90.69590517459984,191.93270237427697,125.9808918564414,closed,closed,other
555,18.501205997392436,0.3327342777225033,0.0428298742427386,0.1298363825821331,0.1688088448109472,0.6601703020635861,0.6601703020635861,23.34818903115363,76.30689645610018,67.4050671704834,65.8569212310139,64.11780878809392,96.08512048393744,89.89638856087343,89.11015110124386,92.09576926305948,201.3502328113601,125.41957298494766,closed,closed,other
556,18.534541503694044,0.3461372378956738,0.0472869858624806,0.1233093727877869,0.176054588902881,0.6515739894177994,0.6515739894177994,21.147467569791537,73.43257769727178,63.85510216621832,63.32644847238009,61.52420119488616,92.45585859231647,86.51839064697427,85.51204644437564,88.37512411048417,193.56508210583073,122.42007254600011,closed,closed,other
557,18.56787700999565,0.3627122544839036,0.0490051113465351,0.1414213562373095,0.1902895985914168,0.5989804113577409,0.5989804113577409,20.406034646643135,72.61429723191401,61.9573152253427,60.59909747336239,59.109056458778454,89.97166694492964,82.94448176162342,81.90249930047325,85.17869858983646,196.4603869615956,124.282866138442,closed,closed,other
558,18.601212516297263,0.383147750562385,0.0726551545721893,0.1590698028032349,0.185411579935957,0.5554678262404069,0.5554678262404069,13.763648372758064,70.23046849694694,58.296691733114656,56.66488684138702,55.3940147524481,85.11318814022442,77.13389633697753,75.79657271765089,79.50120916284457,191.31163231726404,122.87764863369648,open,closed,other
559,18.63454802259887,0.414255052322871,0.1495930282513744,0.1432915201347825,0.1903160050889424,0.5398998514247473,0.5398998514247473,6.684803507818636,71.94672506033308,58.59646725630384,57.4600043349946,53.10042541467841,85.50710043891848,76.9339672176619,73.609373232983,78.68186480237375,185.40231325133885,126.19108923591168,open,closed,other
560,18.66788352890048,0.4868202257091979,0.2190434885480774,0.1208861709798295,0.1978689457715589,0.4934144611759687,0.4934144611759687,4.565303477535293,69.08958607295776,60.49455721540683,56.86501329184505,51.43527259246058,81.96587424055838,74.80464587137308,71.13509561785683,79.00450599073332,190.39093977541523,130.89854083886615,open,closed,other
561,18.701219035202087,0.5437021328244679,0.2189103380557037,0.1346322324320368,0.1907895581780044,0.5015603591629674,0.5015603591629674,4.5680802874898525,73.6005540123694,57.91983992030309,59.12751043228284,51.3710640086923,85.56701839676214,76.54180414573827,70.99197535550923,76.85301911069881,177.7432990109536,139.63319281895144,open,closed,other
562,18.734554541503694,0.5738044424191016,0.2118784709867811,0.0989089810997263,0.176737186728675,0.5201563723776597,0.5201563723776597,4.719686692766387,69.90535238713281,56.75616813582021,59.042518330989424,51.84957863324101,82.32036578626868,76.1750841663071,70.99197535550923,76.10677343570865,172.34870222846658,135.90045588916337,open,closed,other
563,18.767890047805302,0.5639433187556735,0.1780613228187262,0.0936063864892354,0.1713943201099859,0.5141111534164476,0.5141111534164476,5.616042743982316,64.7281710001513,55.75573739207478,56.08015304589466,51.209116823889666,78.77346431102936,73.76147407104116,70.3036319060374,75.16318986782338,176.141701261099,131.90625430960222,open,closed,other
564,18.80122555410691,0.5724784028097551,0.1659135697530925,0.0840281609659119,0.1533618930347389,0.5200255956939814,0.5200255956939814,6.027234550423869,64.58119058754436,57.81271445863352,57.267733189456045,53.37347576298547,78.8358956751703,74.85420688855235,72.55976806044706,77.33036742791822,182.0899555790676,132.6439948791691,open,closed,other
565,18.83456106040852,0.4915391523114242,0.178977647700515,0.1078351390727236,0.1397389164252456,0.5322467838172432,0.5322467838172432,5.587289881434297,69.12255967255187,62.585284501685166,60.46528113197378,57.67892917731539,83.35180706057717,77.85474191116683,75.89315346118468,80.88202392696772,191.54159088147975,131.38379836928382,open,closed,other
566,18.86789656671013,0.4650211106099257,0.1438033936575599,0.0909492518439402,0.1387999959047635,0.5918789111699643,0.5918789111699643,6.953938808852503,74.93889366122222,69.20254814778005,67.50437025250122,64.61121634694777,90.4343827405198,85.98895078451665,84.33336065407025,89.17263126215822,199.16011643681207,133.30995535059293,open,closed,other
567,18.901232073011737,0.471188319843689,0.134233187050799,0.0830026807815819,0.1277141663557472,0.6562403075902367,0.6562403075902367,7.449722546046389,78.8932132219595,75.12236314425459,72.02129124934328,69.65565655713158,97.69862630642508,93.7224696480875,92.46290740434878,97.269987494554,201.06590180683443,137.4704553175762,open,closed,other
568,18.93456757931334,0.4774423729752054,0.1039432106796825,0.0849227034422487,0.1381210537900288,0.699042753612152,0.699042753612152,9.620637975881449,80.5996852110156,76.41337104459834,73.08227728817053,71.71884017585995,100.66292897695692,96.91592510191704,96.00318566015974,101.07081269287733,199.5388504796893,137.733404745038,open,closed,other
569,18.96790308561495,0.4709851804408332,0.0747139823349932,0.0980348270824232,0.1343009982208766,0.7202309595689017,0.7202309595689017,13.384375571313075,81.10130305708014,76.72610686203433,73.86848754356302,72.28638628789861,102.21814907226415,98.1460490356972,97.47738236817816,101.64357262654812,197.9031414161181,138.45400594120252,closed,closed,other
570,19.001238591916557,0.4252761101844447,0.0183734433914054,0.1024258465394134,0.1384353682793192,0.7656711207439998,0.7656711207439998,54.42637935074103,79.90340840883978,77.13542395236928,74.11810679304381,73.41171571050091,101.03616505949802,98.19792653477016,98.13180318191344,101.40121660139276,196.0238578782246,130.10688312056683,closed,closed,other
571,19.034574098218165,0.4025544574659958,0.0217038294480041,0.0973317205917514,0.133889155171361,0.7314493582705615,0.7314493582705615,46.07481838150736,79.42032116498592,75.36201739255893,73.30603135419919,73.1298360937871,100.67013205610012,97.87208861366904,97.75479742743984,100.76009567714382,204.63883795388972,130.65651421058243,closed,closed,other
572,19.067909604519773,0.4366033461500955,0.0438715155686512,0.0963529693732779,0.1387339136004749,0.7374921812112736,0.7374921812112736,22.79383301530069,76.51703936373956,75.48210575210143,71.12590730882408,70.88575681937112,96.7032736264714,94.09241853163812,94.051616619751,98.60094974187392,194.8817867472381,126.40673359687956,closed,closed,other
573,19.10124511082138,0.439808524560153,0.0657709818047121,0.0746314230271807,0.1391662405200873,0.7240151838597652,0.7240151838597652,15.204273565038314,77.3623665925375,74.69422758685322,71.43057745134118,70.40872717563755,97.2835940026886,94.66062299143246,94.04375448453304,98.00520761208848,195.60230084719535,128.96249604613644,closed,closed,other
574,19.13458061712299,0.3992995280132788,0.0464121891108501,0.0929831882235639,0.1428971839527369,0.7102210045272893,0.7102210045272893,21.54606406544659,74.79070464527628,72.07469828884075,68.58646452933957,67.92634869884031,95.47194536786868,92.40441744820195,92.04500178074196,95.78898673324512,197.3679710124394,124.91552403799189,closed,closed,other
575,19.167916123424597,0.4202038950996166,0.0694189225501492,0.0947383920591012,0.1436359539664463,0.711198721611699,0.711198721611699,14.405294165687836,75.82140798012236,72.69687162150892,69.45859665373196,68.06384725334851,94.91731749239788,91.5836689341874,91.15899493012547,95.69345673547214,193.04710879979572,125.15604262932028,closed,closed,other
576,19.201251629726205,0.4135711271090636,0.0318464877649241,0.1093690073272649,0.1538008294638803,0.714104471360527,0.714104471360527,31.400636936215164,76.05054641013845,72.42705577790085,69.2819166471686,68.86807533183645,95.34340498440908,91.78760672970644,91.55735169374913,95.40435400510373,193.1313172064462,125.4841853483138,closed,closed,other
577,19.234587136027812,0.3719205198647242,0.0745355992499929,0.1092158622873225,0.1433720877840437,0.6897953137622401,0.6897953137622401,13.41640786499874,75.84497966667789,67.75325369698595,66.7188794735939,64.3637344556544,93.81736022843909,88.70574883754955,87.48119440177577,90.55005587198852,188.07252507732957,123.50106801705346,closed,closed,other
578,19.26792264232942,0.4090505691344406,0.0710715977304696,0.0921121512006504,0.1269288292662881,0.6821010915548128,0.6821010915548128,14.07031826964658,72.03861480411021,65.45591123541294,65.22622250957966,62.90603434477018,91.78256119294016,88.00912428319555,87.02455991209773,89.57173461120519,187.80016764350353,124.20709267512724,closed,closed,other
579,19.301258148631028,0.3722957387835351,0.0699006510945361,0.1035838488081302,0.150381928207689,0.6430127402772242,0.6430127402772242,14.306018389550676,74.3505710324174,66.674674838411,65.64631398038723,63.9696827419193,92.73055654228722,88.14452660292712,87.04029937017503,90.35302375312835,200.33653011926015,125.2708490989821,closed,closed,other
580,19.334593654932636,0.3599408853602347,0.0549552055187504,0.1372262856492363,0.1789211862923054,0.6377096445565963,0.6377096445565963,18.19663834500272,75.21653585586964,62.77536460386604,63.25339420618774,61.5195336659168,92.84736962049612,85.54679976768085,84.22649500695957,86.83678849795483,189.7281049296443,125.19078615248576,closed,closed,other
581,19.367929161234244,0.3715126263841039,0.1117565309631103,0.1425724621280373,0.1878541639775965,0.5605469725990059,0.5605469725990059,8.948022915368496,71.84967771003036,61.312104046573765,59.50958173850296,56.241367584091385,86.82773012894977,79.2205977663686,77.23439331856582,82.38794307321646,195.82297827994532,123.07207605924994,closed,closed,other
582,19.40126466753585,0.4119060500031533,0.152469509146951,0.1244270405283117,0.166221458213829,0.5210389592902436,0.5210389592902436,6.558688393468847,67.7215431372339,57.232980071270035,57.4751143076879,52.84304793415001,82.19174514317669,75.37599522545932,72.45528955423678,76.80032738313525,191.3680557255954,124.4829471543404,open,closed,other
583,19.43460017383746,0.4212715833932992,0.1606779051343186,0.1185199761308966,0.1890691785422541,0.5103556540973233,0.5103556540973233,6.223631053467184,67.09251936124983,57.96018640893924,56.68896578434416,52.33526188044766,81.08519455454119,74.73028515647398,71.88718418257326,77.76152897079754,194.27093985176893,124.05914250205092,open,closed,other
584,19.467935680139068,0.4124039375427568,0.145544994787419,0.1154595100718585,0.145544994787419,0.5905630152102038,0.5905630152102038,6.870727512550919,74.7106525967668,71.54938198517571,66.71018502753107,65.09776255231891,90.12908354363654,84.37884335054524,83.0882953944975,88.69043727671034,200.8274325805372,128.35216378853113,open,closed,other
585,19.50127118644068,0.4729807116930703,0.1464407513447702,0.1062719376502509,0.1537599309472879,0.566843072882315,0.566843072882315,6.828700281970472,71.1352522846546,59.332696326819416,61.97013295912588,55.860792274276925,85.16022032756237,78.99168953533605,75.43467675657257,78.62940065421711,177.98634296527104,129.68175496166367,open,closed,other
586,19.534606692742287,0.3804202678488966,0.0826568053904875,0.1348781252373012,0.1634692212228123,0.570843974804452,0.570843974804452,12.098217385438462,71.16094191631112,60.96361999191045,60.34262322532746,57.628107584966045,86.86126847170578,80.15852225037972,78.69129233177237,81.85255559671727,195.28735349400085,124.35860311019164,open,closed,other
587,19.567942199043895,0.4107244528893776,0.1493891510627674,0.0916085571253117,0.1302686532518548,0.5848575888546833,0.5848575888546833,6.6939265193349895,73.75096473082294,66.12263013174379,65.51431501239969,61.682343894920535,89.2830459824022,84.48223437403965,82.17547243010513,86.0425960906593,199.13291899095185,128.8945207458998,open,closed,other
588,19.601277705345503,0.375730592365968,0.0951061954351483,0.129235043397585,0.1611585438778381,0.5952622648894956,0.5952622648894956,10.514562121054324,74.81562972116305,64.18252491451516,63.35700601600702,60.59514348705375,90.23139011210972,83.43403169165339,81.6360652609215,85.21460688462118,195.83056085472583,126.23990347713354,open,closed,other
